1,21774,1814.71,385.22,103.08,289.13,1,-1,-1,-1
1,21775,1612.01,409.99,108.30,253.93,1,-1,-1,-1
1,21778,1342.07,465.83,75.71,193.89,1,-1,-1,-1
1,21782,21.09,526.14,81.10,251.34,1,-1,-1,-1
1,21785,705.54,306.09,262.24,566.06,1,-1,-1,-1
1,21789,1446.94,441.22,66.03,177.77,1,-1,-1,-1
1,21790,546.00,412.00,62.00,194.00,1,-1,-1,-1
1,21791,396.00,406.00,52.00,202.00,1,-1,-1,-1
1,21792,654.00,420.00,58.00,182.00,1,-1,-1,-1
2,21789,1453.03,430.22,67.19,178.52,1,-1,-1,-1
2,21790,550.50,417.14,59.86,187.14,1,-1,-1,-1
2,21792,656.25,421.71,56.93,178.57,1,-1,-1,-1
2,21793,1356.00,412.00,76.00,200.00,1,-1,-1,-1
3,21789,1447.28,422.44,70.50,184.42,1,-1,-1,-1
3,21790,544.24,421.05,58.28,181.43,1,-1,-1,-1
3,21792,652.80,422.00,56.84,178.00,1,-1,-1,-1
3,21793,1349.19,405.14,79.34,208.57,1,-1,-1,-1
3,21794,364.00,412.00,58.00,200.00,1,-1,-1,-1
4,21789,1438.68,422.55,70.97,183.90,1,-1,-1,-1
4,21790,542.89,417.68,59.41,184.24,1,-1,-1,-1
4,21792,650.56,422.07,56.01,174.87,1,-1,-1,-1
4,21793,1348.60,406.95,78.81,207.05,1,-1,-1,-1
4,21794,353.34,403.43,60.47,208.57,1,-1,-1,-1
5,21789,1428.92,426.96,71.68,181.06,1,-1,-1,-1
5,21790,541.88,419.42,59.66,183.81,1,-1,-1,-1
5,21792,646.56,423.54,56.50,175.34,1,-1,-1,-1
5,21793,1347.65,406.77,78.99,207.52,1,-1,-1,-1
5,21794,348.12,407.90,58.92,202.62,1,-1,-1,-1
6,21789,1414.65,426.16,79.58,198.86,1,-1,-1,-1
6,21790,544.10,420.01,60.49,185.13,1,-1,-1,-1
6,21792,640.37,422.60,58.01,178.39,1,-1,-1,-1
6,21794,338.49,409.59,59.36,201.91,1,-1,-1,-1
7,21789,1404.97,431.00,81.32,201.37,1,-1,-1,-1
7,21790,543.35,425.74,59.78,180.07,1,-1,-1,-1
7,21792,641.98,426.40,58.05,175.35,1,-1,-1,-1
7,21794,349.86,411.58,59.80,198.83,1,-1,-1,-1
8,21789,1396.45,430.55,80.94,201.00,1,-1,-1,-1
8,21790,543.40,430.56,58.94,176.88,1,-1,-1,-1
8,21792,641.81,431.91,57.14,171.48,1,-1,-1,-1
8,21793,1355.67,424.84,83.10,217.47,1,-1,-1,-1
8,21794,349.32,427.89,56.49,184.99,1,-1,-1,-1
9,21789,1395.33,426.58,83.11,207.34,1,-1,-1,-1
9,21790,540.62,429.46,60.18,179.91,1,-1,-1,-1
9,21792,642.13,432.48,57.60,171.49,1,-1,-1,-1
9,21793,1356.33,420.93,86.39,226.78,1,-1,-1,-1
9,21794,358.72,443.60,52.12,168.72,1,-1,-1,-1
10,21789,1394.23,423.86,85.38,213.56,1,-1,-1,-1
10,21790,541.50,429.00,62.28,185.07,1,-1,-1,-1
10,21792,638.10,431.28,59.42,175.58,1,-1,-1,-1
10,21793,1357.14,422.81,87.51,229.73,1,-1,-1,-1
10,21794,366.57,442.79,53.00,169.33,1,-1,-1,-1
11,21789,1371.69,421.61,89.48,223.62,1,-1,-1,-1
11,21790,537.38,430.11,62.75,185.68,1,-1,-1,-1
11,21792,632.58,430.80,61.63,179.76,1,-1,-1,-1
11,21794,370.61,443.81,53.00,166.85,1,-1,-1,-1
11,21795,1402.00,444.00,72.00,158.00,1,-1,-1,-1
12,21789,1363.68,420.80,92.31,230.00,1,-1,-1,-1
12,21790,540.30,426.50,64.57,189.88,1,-1,-1,-1
12,21792,629.77,427.95,64.04,183.97,1,-1,-1,-1
12,21794,371.52,443.93,53.86,166.21,1,-1,-1,-1
13,21789,1360.57,420.58,93.54,232.42,1,-1,-1,-1
13,21790,541.30,425.12,65.49,191.45,1,-1,-1,-1
13,21792,628.49,426.84,65.52,185.55,1,-1,-1,-1
13,21794,371.40,443.81,54.88,166.16,1,-1,-1,-1
14,21789,1359.43,420.58,94.12,233.27,1,-1,-1,-1
14,21790,541.59,424.56,66.06,192.03,1,-1,-1,-1
14,21792,627.81,426.40,66.60,186.13,1,-1,-1,-1
14,21794,370.94,443.62,55.91,166.29,1,-1,-1,-1
15,21789,1359.05,420.66,94.44,233.50,1,-1,-1,-1
15,21790,541.61,424.33,66.47,192.23,1,-1,-1,-1
15,21792,627.38,426.22,67.48,186.33,1,-1,-1,-1
15,21794,370.39,443.44,56.91,166.46,1,-1,-1,-1
16,21789,1358.97,420.77,94.64,233.50,1,-1,-1,-1
16,21790,541.53,424.23,66.80,192.28,1,-1,-1,-1
16,21792,627.05,426.14,68.26,186.37,1,-1,-1,-1
16,21794,369.84,443.27,57.85,166.63,1,-1,-1,-1
17,21789,1357.87,418.28,98.32,239.87,1,-1,-1,-1
17,21790,541.43,424.18,67.07,190.98,1,-1,-1,-1
17,21792,625.59,426.31,68.51,187.05,1,-1,-1,-1
17,21794,354.64,432.48,62.78,177.44,1,-1,-1,-1
18,21789,1356.93,419.94,99.60,239.69,1,-1,-1,-1
18,21790,543.87,426.78,67.46,186.53,1,-1,-1,-1
18,21794,349.33,432.40,65.39,178.81,1,-1,-1,-1
19,21789,1356.33,420.67,100.76,239.51,1,-1,-1,-1
19,21790,544.29,427.75,68.63,184.83,1,-1,-1,-1
19,21794,346.69,432.34,67.58,179.38,1,-1,-1,-1
20,21789,1355.86,421.00,101.82,239.36,1,-1,-1,-1
20,21790,543.95,428.10,70.02,184.20,1,-1,-1,-1
20,21794,345.17,432.30,69.49,179.62,1,-1,-1,-1
