1,11888,564.55,87.67,78.47,201.77,1,-1,-1,-1
1,11889,334.79,117.93,98.53,241.35,1,-1,-1,-1
1,11890,418.56,141.71,113.66,203.13,1,-1,-1,-1
1,11894,508.00,110.00,46.00,130.00,1,-1,-1,-1
1,11895,182.00,94.00,70.00,222.00,1,-1,-1,-1
1,11896,104.00,94.00,66.00,218.00,1,-1,-1,-1
2,11884,167.80,96.63,96.22,216.43,1,-1,-1,-1
2,11888,564.95,78.80,76.52,202.13,1,-1,-1,-1
2,11889,339.00,91.49,99.97,244.96,1,-1,-1,-1
2,11890,424.05,112.03,116.52,215.07,1,-1,-1,-1
2,11896,95.29,90.57,69.71,230.00,1,-1,-1,-1
3,11884,174.05,90.80,93.40,226.37,1,-1,-1,-1
3,11888,566.49,81.74,72.38,193.48,1,-1,-1,-1
3,11889,347.47,79.85,105.34,255.32,1,-1,-1,-1
3,11890,428.16,99.97,115.01,219.01,1,-1,-1,-1
3,11896,87.68,92.94,69.43,227.60,1,-1,-1,-1
4,11884,177.78,88.98,89.57,228.99,1,-1,-1,-1
4,11888,567.03,83.09,70.62,190.65,1,-1,-1,-1
4,11889,350.23,75.54,108.02,259.26,1,-1,-1,-1
4,11890,430.60,95.33,112.43,220.42,1,-1,-1,-1
4,11896,84.93,93.82,69.68,226.57,1,-1,-1,-1
5,11884,179.81,88.43,86.39,229.96,1,-1,-1,-1
5,11888,567.26,83.74,69.74,189.87,1,-1,-1,-1
5,11889,350.73,74.14,109.57,260.72,1,-1,-1,-1
5,11890,432.29,93.75,109.63,220.82,1,-1,-1,-1
5,11896,83.97,94.10,70.21,226.19,1,-1,-1,-1
6,11884,181.02,88.37,83.80,230.29,1,-1,-1,-1
6,11888,567.37,84.13,69.20,189.78,1,-1,-1,-1
6,11889,350.41,73.85,110.62,261.21,1,-1,-1,-1
6,11890,433.61,93.37,106.92,220.84,1,-1,-1,-1
6,11896,83.55,94.17,70.90,226.05,1,-1,-1,-1
7,11884,181.83,88.46,81.70,230.38,1,-1,-1,-1
7,11888,567.44,84.40,68.82,189.92,1,-1,-1,-1
7,11889,349.82,73.97,111.44,261.31,1,-1,-1,-1
7,11890,434.71,93.45,104.39,220.71,1,-1,-1,-1
7,11896,83.25,94.17,71.65,226.00,1,-1,-1,-1
8,11884,182.43,88.60,79.97,230.39,1,-1,-1,-1
8,11888,567.49,84.60,68.52,190.12,1,-1,-1,-1
8,11889,349.18,74.23,112.11,261.28,1,-1,-1,-1
8,11890,435.67,93.70,102.08,220.53,1,-1,-1,-1
8,11896,82.97,94.15,72.44,225.99,1,-1,-1,-1
9,11884,182.90,88.74,78.53,230.36,1,-1,-1,-1
9,11888,567.53,84.77,68.26,190.32,1,-1,-1,-1
9,11889,348.54,74.53,112.70,261.20,1,-1,-1,-1
9,11890,436.51,94.00,99.98,220.34,1,-1,-1,-1
9,11896,82.68,94.13,73.24,225.98,1,-1,-1,-1
10,11884,211.25,95.43,76.51,222.46,1,-1,-1,-1
10,11888,562.41,86.24,69.05,190.50,1,-1,-1,-1
10,11889,364.14,80.01,105.45,246.85,1,-1,-1,-1
10,11890,452.34,91.75,100.04,222.72,1,-1,-1,-1
10,11896,57.27,102.17,69.22,213.91,1,-1,-1,-1
10,11897,182.00,100.00,42.00,148.00,1,-1,-1,-1
11,11884,221.76,98.08,76.02,219.41,1,-1,-1,-1
11,11888,560.27,86.85,69.75,190.66,1,-1,-1,-1
11,11889,370.16,82.42,102.09,241.18,1,-1,-1,-1
