1,29111,394.62,187.95,61.08,135.46,1,-1,-1,-1
1,29140,478.65,191.96,46.33,126.00,1,-1,-1,-1
1,29147,247.03,194.00,32.47,102.66,1,-1,-1,-1
1,29153,205.15,185.51,31.10,119.48,1,-1,-1,-1
1,29155,9.00,87.00,142.00,384.00,1,-1,-1,-1
1,29156,540.00,205.00,38.00,107.00,1,-1,-1,-1
51,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
52,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
53,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
54,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
55,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
56,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
57,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
58,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
59,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
60,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
61,29157,94.00,191.00,51.00,102.00,1,-1,-1,-1
71,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
71,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
72,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
72,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
73,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
73,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
74,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
74,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
75,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
75,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
76,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
76,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
77,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
77,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
78,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
78,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
79,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
79,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
80,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
80,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
81,29158,864.00,172.00,46.00,100.00,1,-1,-1,-1
81,29159,954.00,162.00,36.00,106.00,1,-1,-1,-1
81,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
81,29161,191.00,174.00,53.00,99.00,1,-1,-1,-1
82,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
82,29161,191.00,174.00,53.00,99.00,1,-1,-1,-1
83,29157,191.69,174.11,50.32,99.02,1,-1,-1,-1
83,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
84,29157,193.13,173.82,50.82,98.97,1,-1,-1,-1
84,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
85,29157,193.58,173.71,51.18,98.95,1,-1,-1,-1
85,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
86,29157,193.57,173.69,51.45,98.95,1,-1,-1,-1
86,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
87,29157,193.38,173.70,51.67,98.95,1,-1,-1,-1
87,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
88,29157,193.15,173.73,51.84,98.95,1,-1,-1,-1
88,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
89,29157,192.93,173.75,51.98,98.96,1,-1,-1,-1
89,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
90,29157,192.73,173.78,52.10,98.96,1,-1,-1,-1
90,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
91,29157,194.80,173.42,52.07,98.90,1,-1,-1,-1
91,29160,807.00,175.00,48.00,96.00,1,-1,-1,-1
91,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
92,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
93,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
94,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
95,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
96,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
97,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
98,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
99,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
100,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
101,29162,1121.00,244.00,103.00,128.00,1,-1,-1,-1
101,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
102,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
103,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
104,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
105,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
106,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
107,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
108,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
109,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
110,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
111,29163,1055.00,173.00,44.00,77.00,1,-1,-1,-1
111,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
111,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
112,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
112,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
113,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
113,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
114,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
114,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
115,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
115,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
116,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
116,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
117,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
117,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
118,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
118,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
119,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
119,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
120,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
120,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
121,29164,956.00,187.00,57.00,73.00,1,-1,-1,-1
121,29165,1097.00,162.00,48.00,96.00,1,-1,-1,-1
121,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
122,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
123,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
124,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
125,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
126,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
127,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
128,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
129,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
130,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
131,29166,387.00,157.00,45.00,106.00,1,-1,-1,-1
131,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
132,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
133,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
134,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
135,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
136,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
137,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
138,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
139,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
140,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
141,29167,141.00,185.00,68.00,182.00,1,-1,-1,-1
161,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
162,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
163,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
164,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
165,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
166,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
167,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
168,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
169,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
170,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
171,29168,846.00,163.00,51.00,91.00,1,-1,-1,-1
231,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
232,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
233,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
234,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
235,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
236,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
237,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
238,29169,940.00,162.00,76.00,191.00,1,-1,-1,-1
