1,11885,417.44,219.46,79.66,144.88,1,-1,-1,-1
1,11887,323.11,117.09,110.77,241.72,1,-1,-1,-1
1,11893,104.00,94.00,66.00,218.00,1,-1,-1,-1
1,11894,570.00,82.00,64.00,198.00,1,-1,-1,-1
1,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
1,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
1,11897,182.00,94.00,70.00,222.00,1,-1,-1,-1
2,11887,327.59,89.71,111.65,248.90,1,-1,-1,-1
2,11893,104.00,94.00,66.00,218.00,1,-1,-1,-1
2,11894,570.00,82.00,64.00,198.00,1,-1,-1,-1
2,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
2,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
2,11897,182.00,94.00,70.00,222.00,1,-1,-1,-1
3,11887,329.67,79.04,110.71,251.70,1,-1,-1,-1
3,11889,172.36,94.79,85.71,222.14,1,-1,-1,-1
3,11893,104.00,94.00,66.00,218.00,1,-1,-1,-1
3,11894,570.00,82.00,64.00,198.00,1,-1,-1,-1
3,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
3,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
4,11887,330.78,75.17,109.17,252.71,1,-1,-1,-1
4,11889,177.37,93.11,82.44,222.02,1,-1,-1,-1
4,11893,104.00,94.00,66.00,218.00,1,-1,-1,-1
4,11894,570.00,82.00,64.00,198.00,1,-1,-1,-1
4,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
4,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
5,11887,331.48,73.95,107.50,253.04,1,-1,-1,-1
5,11889,179.74,92.48,80.22,221.98,1,-1,-1,-1
5,11893,104.00,94.00,66.00,218.00,1,-1,-1,-1
5,11894,570.00,82.00,64.00,198.00,1,-1,-1,-1
5,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
5,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
6,11887,346.32,80.21,109.58,259.56,1,-1,-1,-1
6,11889,194.37,85.75,79.18,220.65,1,-1,-1,-1
6,11893,82.12,103.90,64.51,208.10,1,-1,-1,-1
6,11894,568.14,87.66,63.47,193.76,1,-1,-1,-1
6,11895,436.00,100.00,86.00,234.00,1,-1,-1,-1
6,11896,508.00,110.00,46.00,130.00,1,-1,-1,-1
6,11898,180.00,98.00,40.00,164.00,1,-1,-1,-1
7,11887,352.01,82.76,109.97,261.99,1,-1,-1,-1
7,11889,199.76,83.35,78.58,220.15,1,-1,-1,-1
7,11893,73.85,107.41,64.99,204.59,1,-1,-1,-1
7,11894,567.20,89.65,63.87,192.26,1,-1,-1,-1
